time,value
243.85000000000005,1
305.18000000000006,2
348.99,3
359.11,4
422.99,5
447.9899999999999,6
464.73999999999984,7
494.2499999999999,8
499.7499999999998,9
570.0699999999999,10
576.1099999999999,11
583.4399999999998,12
712.7499999999998,13
729.5499999999998,14
736.4799999999998,15
746.9399999999998,16
753.8299999999999,17
804.5199999999999,18
805.8799999999999,19
813.5499999999998,20
836.5099999999996,21
894.9199999999998,22
916.7099999999999,23
981.14,24
1017.1399999999998,25
1025.4799999999998,26
1147.6099999999994,27
1159.9299999999994,28
1238.6499999999992,29
1294.329999999999,30
1326.6899999999991,31
1389.7899999999988,32
1465.4199999999987,33
1592.4099999999994,34
1599.2199999999984,35
1613.0199999999986,36
1616.0499999999986,37
1623.959999999999,38
1630.569999999998,39
1636.0699999999988,40
1637.5699999999981,41
1662.5399999999984,42
1734.0199999999982,43
1836.6799999999982,44
1849.2699999999982,45
1850.609999999998,46
1856.1299999999983,47
1878.1499999999978,48
1881.669999999998,49
1918.0099999999984,50
2019.7799999999986,51
2029.9899999999989,52
2119.209999999999,53
2152.109999999999,54
2166.4999999999995,55
2182.8599999999997,56
2274.1099999999997,57
2291.3599999999997,58
2342.8400000000006,59
2394.65,60
2401.1199999999994,61
2410.540000000001,62
2417.2299999999996,63
2419.57,64
2426.649999999999,65
2431.7199999999993,66
2438.08,67
2447.640000000001,68
2454.050000000001,69
2462.680000000001,70
2477.430000000001,71
2548.0500000000006,72
2551.3600000000006,73
2563.310000000001,74
2662.260000000001,75
2846.6800000000007,76
2852.1800000000017,77
2860.1300000000015,78
2875.3200000000015,79
2883.5000000000014,80
2889.0000000000014,81
2905.3700000000017,82
3006.600000000002,83
3007.5700000000024,84
3104.140000000003,85
3118.7600000000034,86
3158.570000000004,87
3160.1300000000047,88
3167.050000000004,89
3173.4200000000037,90
3178.920000000005,91
3196.2900000000036,92
3197.6500000000046,93
3261.8600000000038,94
3267.980000000004,95
3331.5700000000043,96
3341.800000000004,97
3351.890000000003,98
3357.390000000003,99
3359.5500000000034,100
3369.1500000000037,101
3370.1200000000035,102
3376.9800000000037,103
3384.6300000000037,104
3385.600000000004,105
3387.0200000000036,106
3437.8000000000034,107
3449.700000000004,108
3506.7400000000043,109
3580.2200000000043,110
