time,value
243.85000000000002,1
305.1799999999999,2
310.6799999999999,3
344.53999999999985,4
364.6099999999999,5
447.9599999999998,6
483.4899999999998,7
493.91999999999973,8
547.0199999999999,9
717.9800000000001,10
823.3700000000001,11
922.0300000000003,12
928.7800000000002,13
987.0200000000004,14
1081.2700000000004,15
1098.89,16
1100.85,17
1106.6200000000001,18
1110.2300000000005,19
1132.7000000000003,20
1160.4699999999998,21
1163.5500000000004,22
1197.04,23
1206.8,24
1234.4599999999996,25
1241.3499999999995,26
1247.6799999999994,27
1257.6899999999996,28
1275.7399999999993,29
1279.1099999999992,30
1285.3399999999992,31
1292.3199999999993,32
1303.6999999999994,33
1380.369999999999,34
1386.299999999999,35
1393.0799999999995,36
1466.179999999999,37
1477.3699999999988,38
1529.9999999999984,39
1549.7699999999986,40
1605.2299999999982,41
1627.5499999999981,42
1673.569999999998,43
1680.109999999998,44
1710.0799999999983,45
1712.7899999999986,46
1725.8499999999985,47
1735.9199999999978,48
1745.7499999999977,49
1763.2299999999984,50
1769.8799999999985,51
1785.9399999999978,52
1788.3199999999986,53
1789.8999999999978,54
1791.4399999999978,55
1800.319999999998,56
1803.9799999999984,57
1807.2499999999977,58
1810.6299999999978,59
1813.8499999999985,60
1835.3399999999979,61
1849.1199999999976,62
1853.8499999999976,63
1857.4199999999976,64
1859.3499999999985,65
1865.0999999999985,66
1871.8199999999977,67
1892.6899999999978,68
1926.8199999999972,69
1957.0499999999975,70
1962.5499999999975,71
1996.3599999999976,72
2034.1699999999978,73
2042.8199999999974,74
2067.5199999999973,75
2077.5699999999974,76
2083.9699999999975,77
2093.5599999999977,78
2139.6499999999974,79
2163.369999999998,80
2194.6899999999982,81
2196.3499999999963,82
2202.5199999999963,83
2212.4999999999977,84
2220.0699999999974,85
2230.3199999999974,86
2298.869999999997,87
2350.4399999999982,88
2356.959999999998,89
2401.1099999999988,90
2407.229999999998,91
2424.389999999999,92
2427.4699999999975,93
2434.169999999998,94
2440.8399999999974,95
2446.3399999999974,96
2451.839999999998,97
2453.7799999999975,98
2460.5599999999977,99
2468.8899999999976,100
2490.0299999999975,101
2505.2099999999987,102
2536.179999999998,103
2545.829999999998,104
2557.7399999999984,105
2563.239999999998,106
2589.9499999999985,107
2625.159999999997,108
2700.6199999999967,109
2706.299999999997,110
2722.0399999999972,111
2738.319999999997,112
2745.5399999999972,113
2752.3099999999968,114
2763.069999999997,115
2770.0399999999977,116
2774.0699999999965,117
2787.2199999999975,118
2817.579999999998,119
2827.559999999998,120
2843.609999999998,121
2888.2399999999984,122
2919.1799999999967,123
2940.2899999999963,124
2945.789999999998,125
2988.469999999999,126
2997.6299999999987,127
3013.8799999999987,128
3025.799999999999,129
3041.5299999999993,130
3108.599999999998,131
3168.8599999999965,132
3174.3599999999974,133
3207.6599999999976,134
3353.1699999999973,135
3367.9699999999975,136
3383.5999999999976,137
3432.229999999997,138
3433.459999999997,139
3437.7299999999973,140
3439.4999999999973,141
3443.3399999999974,142
3448.839999999997,143
3470.7099999999978,144
3478.4799999999977,145
3559.5599999999968,146
3598.8699999999967,147
3621.689999999997,148
