time,value
243.85000000000002,1
305.1799999999999,1
310.6799999999999,1
344.53999999999985,1
364.6099999999999,1
447.9599999999998,1
483.4899999999998,1
493.91999999999973,1
547.0199999999999,1
717.9800000000001,1
823.3700000000001,1
922.0300000000003,1
928.7800000000002,1
987.0200000000004,1
1081.2700000000004,1
1098.89,1
1100.85,1
1106.6200000000001,1
1110.2300000000005,1
1132.7000000000003,1
1160.4699999999998,1
1163.5500000000004,1
1197.04,1
1206.8,1
1234.4599999999996,1
1241.3499999999995,1
1247.6799999999994,1
1257.6899999999996,1
1275.7399999999993,1
1279.1099999999992,1
1285.3399999999992,1
1292.3199999999993,1
1303.6999999999994,1
1380.369999999999,1
1386.299999999999,1
1393.0799999999995,1
1466.179999999999,1
1477.3699999999988,1
1529.9999999999984,1
1549.7699999999986,1
1605.2299999999982,1
1627.5499999999981,1
1673.569999999998,1
1680.109999999998,1
1710.0799999999983,1
1712.7899999999986,1
1725.8499999999985,1
1735.9199999999978,1
1745.7499999999977,1
1763.2299999999984,1
1769.8799999999985,1
1785.9399999999978,1
1788.3199999999986,1
1789.8999999999978,1
1791.4399999999978,1
1800.319999999998,1
1803.9799999999984,1
1807.2499999999977,1
1810.6299999999978,1
1813.8499999999985,1
1835.3399999999979,1
1849.1199999999976,1
1853.8499999999976,1
1857.4199999999976,1
1859.3499999999985,1
1865.0999999999985,1
1871.8199999999977,1
1892.6899999999978,1
1926.8199999999972,1
1957.0499999999975,1
1962.5499999999975,1
1996.3599999999976,1
2034.1699999999978,1
2042.8199999999974,1
2067.5199999999973,1
2077.5699999999974,1
2083.9699999999975,1
2093.5599999999977,1
2139.6499999999974,1
2163.369999999998,1
2194.6899999999982,1
2196.3499999999963,1
2202.5199999999963,1
2212.4999999999977,1
2220.0699999999974,1
2230.3199999999974,1
2298.869999999997,1
2350.4399999999982,1
2356.959999999998,1
2401.1099999999988,1
2407.229999999998,1
2424.389999999999,1
2427.4699999999975,1
2434.169999999998,1
2440.8399999999974,1
2446.3399999999974,1
2451.839999999998,1
2453.7799999999975,1
2460.5599999999977,1
2468.8899999999976,1
2490.0299999999975,1
2505.2099999999987,1
2536.179999999998,1
2545.829999999998,1
2557.7399999999984,1
2563.239999999998,1
2589.9499999999985,1
2625.159999999997,1
2700.6199999999967,1
2706.299999999997,1
2722.0399999999972,1
2738.319999999997,1
2745.5399999999972,1
2752.3099999999968,1
2763.069999999997,1
2770.0399999999977,1
2774.0699999999965,1
2787.2199999999975,1
2817.579999999998,1
2827.559999999998,1
2843.609999999998,1
2888.2399999999984,1
2919.1799999999967,1
2940.2899999999963,1
2945.789999999998,1
2988.469999999999,1
2997.6299999999987,1
3013.8799999999987,1
3025.799999999999,1
3041.5299999999993,1
3108.599999999998,1
3168.8599999999965,1
3174.3599999999974,1
3207.6599999999976,1
3353.1699999999973,1
3367.9699999999975,1
3383.5999999999976,1
3432.229999999997,1
3433.459999999997,1
3437.7299999999973,1
3439.4999999999973,1
3443.3399999999974,1
3448.839999999997,1
3470.7099999999978,1
3478.4799999999977,1
3559.5599999999968,1
3598.8699999999967,1
3621.689999999997,1
