time,value,min,max
0,81.17647058823529,35.0,195.0
200,129.67088607594937,35.0,349.0
400,76.20253164556962,35.0,365.0
600,60.44615384615385,35.0,97.0
800,64.0909090909091,35.0,97.0
1000,65.1304347826087,35.0,97.0
1200,64.70967741935483,35.0,97.0
1400,65.20588235294117,35.0,97.0
1600,64.91428571428571,35.0,97.0
1800,64.58730158730158,35.0,97.0
2000,65.13432835820896,35.0,97.0
