time,value,min,max
0,53.68852459016394,35.0,75.0
200,55.298507462686565,35.0,75.0
400,54.705882352941174,35.0,75.0
600,55.298507462686565,35.0,75.0
800,58.932203389830505,35.0,97.0
1000,69.12857142857143,35.0,355.0
1200,61.904761904761905,35.0,96.0
1400,62.391304347826086,35.0,96.0
1600,74.73239436619718,35.0,975.0
1800,57.888888888888886,35.0,87.0
2000,58.6764705882353,35.0,85.0
