time,value
0,36.855000000000004
200,70.58000000000003
400,33.790000000000006
600,26.895000000000007
800,23.33499999999995
1000,22.109999999999953
1200,22.364999999999966
1400,23.05999999999995
1600,22.514999999999976
1800,22.844999999999978
2000,22.83499999999997
2200,22.089999999999954
