time,value,min,max
0,94.36363636363636,35.0,194.0
200,98.62222222222222,35.0,298.0
400,65.05797101449275,35.0,97.0
600,62.35820895522388,35.0,97.0
800,64.4,35.0,107.0
1000,67.1159420289855,35.0,188.0
1200,65.8225806451613,35.0,98.0
1400,66.05970149253731,35.0,126.0
1600,66.88235294117646,35.0,125.0
1800,67.98529411764706,35.0,188.0
2000,65.77941176470588,35.0,97.0
2200,66.38461538461539,35.0,178.0
2400,65.15384615384616,35.0,97.0
2600,66.43283582089552,35.0,97.0
