time,value
35.0,1
47.0,1
58.0,1
59.0,1
62.0,1
70.0,1
73.0,1
74.0,1
81.0,1
85.0,1
86.0,1
96.0,1
97.0,1
100.0,1
101.0,1
108.0,1
111.0,1
113.0,1
113.0,1
116.0,1
123.0,1
124.0,1
127.0,1
128.0,1
139.0,1
140.0,1
144.0,1
145.0,1
149.0,1
151.0,1
155.0,1
165.0,1
170.0,1
191.0,1
198.0,1
205.0,1
210.0,1
219.0,1
221.0,1
224.0,1
225.0,1
232.0,1
236.0,1
237.0,1
238.0,1
238.0,1
239.0,1
243.0,1
246.0,1
247.0,1
248.0,1
248.0,1
252.0,1
253.0,1
254.0,1
260.0,1
262.0,1
264.0,1
265.0,1
266.0,1
267.0,1
267.0,1
270.0,1
273.0,1
275.0,1
277.0,1
279.0,1
285.0,1
288.0,1
290.0,1
290.0,1
291.0,1
292.0,1
296.0,1
297.0,1
297.0,1
300.0,1
302.0,1
305.0,1
306.0,1
311.0,1
311.0,1
312.0,1
313.0,1
315.0,1
316.0,1
317.0,1
324.0,1
325.0,1
329.0,1
332.0,1
337.0,1
340.0,1
345.0,1
351.0,1
353.0,1
356.0,1
359.0,1
359.0,1
363.0,1
365.0,1
371.0,1
374.0,1
378.0,1
380.0,1
383.0,1
386.0,1
387.0,1
388.0,1
388.0,1
392.0,1
393.0,1
397.0,1
399.0,1
405.0,1
405.0,1
410.0,1
413.0,1
420.0,1
424.0,1
425.0,1
427.0,1
428.0,1
430.0,1
433.0,1
438.0,1
441.0,1
444.0,1
446.0,1
448.0,1
448.0,1
452.0,1
452.0,1
458.0,1
464.0,1
467.0,1
475.0,1
480.0,1
480.0,1
483.0,1
486.0,1
486.0,1
488.0,1
491.0,1
495.0,1
499.0,1
501.0,1
506.0,1
508.0,1
514.0,1
515.0,1
515.0,1
519.0,1
521.0,1
522.0,1
528.0,1
529.0,1
534.0,1
540.0,1
543.0,1
545.0,1
549.0,1
555.0,1
560.0,1
562.0,1
563.0,1
567.0,1
569.0,1
