time,value,min,max
0,94.85714285714286,35.0,219.0
200,94.97826086956522,35.0,262.0
400,58.4264705882353,35.0,97.0
600,57.3235294117647,35.0,87.0
800,55.484848484848484,35.0,96.0
1000,57.3768115942029,35.0,107.0
1200,55.666666666666664,35.0,85.0
1400,55.0,35.0,85.0
1600,56.417910447761194,35.0,115.0
1800,55.289855072463766,35.0,85.0
2000,55.303030303030305,35.0,85.0
2200,55.9375,35.0,85.0
2400,55.63235294117647,35.0,96.0
2600,55.52238805970149,35.0,86.0
