time,value,min,max
0,73.94871794871794,35.0,220.0
200,125.1025641025641,35.0,398.0
400,74.70886075949367,35.0,359.0
600,57.76923076923077,35.0,95.0
800,60.868852459016395,35.0,97.0
1000,73.5774647887324,35.0,385.0
1200,63.693548387096776,35.0,97.0
1400,64.04285714285714,35.0,96.0
1600,74.87323943661971,35.0,976.0
1800,58.82539682539682,35.0,96.0
2000,58.69117647058823,35.0,85.0
