time,value
0,40.89500000000002
200,37.615
400,24.669999999999977
600,22.084999999999948
800,23.319999999999965
1000,24.029999999999966
1200,22.499999999999947
1400,23.544999999999998
1600,25.194999999999958
1800,22.784999999999968
2000,22.05999999999995
2200,22.404999999999944
2400,23.019999999999968
2600,23.179999999999946
2800,23.579999999999927
3000,22.18499999999995
3200,22.37499999999995
3400,22.19499999999995
3600,22.204999999999945
3800,23.01499999999996
4000,22.159999999999947
4200,22.219999999999953
