time,value
47.0,1
59.0,2
70.0,3
73.0,4
92.0,5
106.0,6
129.0,7
156.0,8
159.0,9
175.0,10
183.0,11
187.0,12
194.0,13
196.0,14
198.0,15
199.0,16
206.0,17
207.0,18
208.0,19
209.0,20
211.0,21
212.0,22
212.0,23
218.0,24
220.0,25
221.0,26
221.0,27
223.0,28
224.0,29
224.0,30
225.0,31
232.0,32
233.0,33
233.0,34
235.0,35
237.0,36
238.0,37
238.0,38
242.0,39
242.0,40
246.0,41
248.0,42
249.0,43
250.0,44
251.0,45
252.0,46
253.0,47
254.0,48
255.0,49
258.0,50
258.0,51
260.0,52
260.0,53
263.0,54
264.0,55
265.0,56
265.0,57
267.0,58
270.0,59
272.0,60
275.0,61
276.0,62
276.0,63
278.0,64
280.0,65
281.0,66
281.0,67
284.0,68
285.0,69
285.0,70
289.0,71
290.0,72
291.0,73
292.0,74
294.0,75
297.0,76
299.0,77
302.0,78
302.0,79
303.0,80
305.0,81
308.0,82
310.0,83
312.0,84
316.0,85
318.0,86
324.0,87
325.0,88
327.0,89
329.0,90
332.0,91
334.0,92
338.0,93
343.0,94
344.0,95
351.0,96
352.0,97
356.0,98
359.0,99
360.0,100
365.0,101
365.0,102
367.0,103
370.0,104
371.0,105
383.0,106
386.0,107
387.0,108
389.0,109
391.0,110
394.0,111
397.0,112
399.0,113
405.0,114
410.0,115
413.0,116
413.0,117
418.0,118
419.0,119
424.0,120
425.0,121
427.0,122
432.0,123
437.0,124
440.0,125
441.0,126
442.0,127
446.0,128
446.0,129
448.0,130
451.0,131
452.0,132
464.0,133
467.0,134
468.0,135
472.0,136
475.0,137
478.0,138
480.0,139
480.0,140
486.0,141
491.0,142
494.0,143
495.0,144
499.0,145
500.0,146
505.0,147
506.0,148
508.0,149
513.0,150
518.0,151
521.0,152
522.0,153
528.0,154
529.0,155
533.0,156
534.0,157
534.0,158
540.0,159
545.0,160
548.0,161
549.0,162
553.0,163
554.0,164
559.0,165
560.0,166
562.0,167
567.0,168
572.0,169
575.0,170
576.0,171
582.0,172
583.0,173
587.0,174
588.0,175
588.0,176
594.0,177
599.0,178
602.0,179
603.0,180
607.0,181
608.0,182
613.0,183
614.0,184
616.0,185
621.0,186
626.0,187
629.0,188
630.0,189
637.0,190
642.0,191
642.0,192
645.0,193
648.0,194
650.0,195
653.0,196
656.0,197
657.0,198
662.0,199
668.0,200
670.0,201
671.0,202
675.0,203
677.0,204
680.0,205
683.0,206
684.0,207
691.0,208
696.0,209
696.0,210
699.0,211
702.0,212
704.0,213
707.0,214
710.0,215
711.0,216
716.0,217
722.0,218
724.0,219
725.0,220
729.0,221
731.0,222
734.0,223
737.0,224
738.0,225
745.0,226
750.0,227
750.0,228
753.0,229
756.0,230
758.0,231
761.0,232
764.0,233
765.0,234
770.0,235
776.0,236
778.0,237
779.0,238
783.0,239
785.0,240
788.0,241
791.0,242
792.0,243
799.0,244
804.0,245
804.0,246
807.0,247
810.0,248
812.0,249
815.0,250
818.0,251
819.0,252
824.0,253
829.0,254
830.0,255
832.0,256
833.0,257
837.0,258
842.0,259
845.0,260
846.0,261
853.0,262
858.0,263
858.0,264
861.0,265
864.0,266
866.0,267
869.0,268
872.0,269
873.0,270
878.0,271
884.0,272
886.0,273
887.0,274
891.0,275
893.0,276
896.0,277
899.0,278
900.0,279
907.0,280
912.0,281
912.0,282
915.0,283
918.0,284
920.0,285
923.0,286
926.0,287
927.0,288
932.0,289
938.0,290
940.0,291
941.0,292
945.0,293
947.0,294
950.0,295
953.0,296
954.0,297
961.0,298
966.0,299
966.0,300
969.0,301
972.0,302
974.0,303
977.0,304
980.0,305
980.0,306
984.0,307
986.0,308
992.0,309
995.0,310
1000.0,311
1001.0,312
1005.0,313
1007.0,314
1007.0,315
1010.0,316
1014.0,317
1014.0,318
1020.0,319
1026.0,320
1029.0,321
1031.0,322
1034.0,323
1034.0,324
1037.0,325
1039.0,326
1040.0,327
1046.0,328
1053.0,329
1055.0,330
1058.0,331
1061.0,332
1062.0,333
1063.0,334
1068.0,335
1068.0,336
1074.0,337
1081.0,338
1082.0,339
1086.0,340
1088.0,341
1088.0,342
1092.0,343
1094.0,344
1095.0,345
1100.0,346
1108.0,347
1110.0,348
1113.0,349
1115.0,350
1115.0,351
1118.0,352
1122.0,353
1122.0,354
1128.0,355
1134.0,356
1137.0,357
1139.0,358
1142.0,359
1143.0,360
1145.0,361
1147.0,362
1148.0,363
1154.0,364
1161.0,365
1163.0,366
1166.0,367
1170.0,368
1171.0,369
1176.0,370
1176.0,371
1182.0,372
1188.0,373
1190.0,374
1193.0,375
1196.0,376
1197.0,377
1199.0,378
1202.0,379
1208.0,380
1211.0,381
1215.0,382
1217.0,383
1220.0,384
1223.0,385
1224.0,386
1231.0,387
1236.0,388
1236.0,389
1239.0,390
1242.0,391
1244.0,392
1247.0,393
1250.0,394
1250.0,395
1251.0,396
1256.0,397
1262.0,398
1264.0,399
1265.0,400
1269.0,401
1271.0,402
1274.0,403
1277.0,404
1278.0,405
1285.0,406
1290.0,407
1290.0,408
1293.0,409
1296.0,410
1298.0,411
1301.0,412
1304.0,413
1305.0,414
1310.0,415
1316.0,416
1318.0,417
1319.0,418
1323.0,419
1325.0,420
1328.0,421
1331.0,422
1332.0,423
1339.0,424
1344.0,425
1344.0,426
1347.0,427
1350.0,428
1352.0,429
1355.0,430
1358.0,431
1359.0,432
1364.0,433
1370.0,434
1372.0,435
1373.0,436
1377.0,437
1379.0,438
1382.0,439
1385.0,440
1386.0,441
1393.0,442
1398.0,443
1398.0,444
1401.0,445
1404.0,446
1406.0,447
1409.0,448
1412.0,449
1413.0,450
1418.0,451
1424.0,452
1426.0,453
1427.0,454
1431.0,455
1433.0,456
1436.0,457
1439.0,458
1440.0,459
1447.0,460
1452.0,461
1452.0,462
