time,value,min,max
0,81.17647058823529,35.0,195.0
200,122.59740259740259,35.0,313.0
400,86.18987341772151,35.0,383.0
600,61.91044776119403,35.0,97.0
800,63.67164179104478,35.0,97.0
1000,64.47826086956522,35.0,97.0
1200,63.5,35.0,97.0
1400,64.61764705882354,35.0,98.0
1600,65.15942028985508,35.0,97.0
1800,69.75806451612904,35.0,385.0
2000,66.05882352941177,35.0,97.0
2200,65.61428571428571,35.0,97.0
2400,64.61290322580645,35.0,97.0
2600,66.05882352941177,35.0,97.0
