time,value,min,max
0,79.82857142857142,35.0,200.0
200,126.63157894736842,35.0,316.0
400,80.70731707317073,35.0,358.0
600,58.955882352941174,35.0,95.0
800,56.60294117647059,35.0,86.0
1000,57.74626865671642,35.0,86.0
1200,57.09375,35.0,86.0
1400,57.66129032258065,35.0,97.0
1600,66.22222222222223,35.0,356.0
1800,65.984375,35.0,386.0
2000,59.15151515151515,35.0,96.0
2200,71.76388888888889,35.0,975.0
2400,55.03125,35.0,77.0
2600,55.298507462686565,35.0,75.0
